rep,method,total_causal_features,causal_removed,causal_remaining,causal_selected,selection_accuracy,selected_features_original,selected_features_truncated,accepted_sets,accepted_pvals
11,shat,6,3,3,3,1.0,"3,4,5","0,1,2","[(0, 1, 2)]",[]
11,sgreedy,6,3,3,3,1.0,"3,4,5","0,1,2","[(0, 1, 2)]",[4.191390218677553e-10]
11,shat,6,4,2,2,1.0,"4,5","0,1","[(0, 1)]",[]
11,sgreedy,6,4,2,2,1.0,"4,5","0,1","[(0, 1)]",[3.385854669120279e-11]
11,shat,6,5,1,1,1.0,5,0,"[(0,)]",[]
11,sgreedy,6,5,1,1,1.0,5,0,"[(0,)]",[2.1258826675079855e-50]
11,shat,6,6,0,0,0.0,6,0,"[(0,)]",[]
11,sgreedy,6,6,0,0,0.0,6,0,"[(0,)]",[4.012905399265701e-55]
12,shat,6,0,6,6,1.0,"0,1,2,3,4,5","0,1,2,3,4,5","[(0, 1, 2), (1, 2, 3), (0, 1, 2, 3), (0, 1, 2, 3, 4), (0, 1, 2, 3, 5), (0, 1, 2, 3, 4, 5)]","[0.31797567420358075, 0.031416460780879035, 0.02972077621864926, 0.026548809974238436, 0.0248129356842903, 0.028521911104217996]"
12,sgreedy,6,0,6,5,0.8333333333333334,"0,1,2,3,5","0,1,2,3,5","[(1, 2, 3), (0, 1, 2, 3), (0, 1, 2, 3, 5), (0, 1, 2, 3, 4, 5), (0, 1, 2, 3, 5)]","[0.031416460780879035, 0.02972077621864926, 0.0248129356842903, 0.028521911104217996, 0.0248129356842903]"
12,shat,6,1,5,5,1.0,"1,2,3,4,5,11","0,1,2,3,4,10","[(0, 1, 2), (0, 1, 2, 3), (0, 1, 2, 4), (0, 1, 2, 3, 4), (0, 1, 2, 3, 4, 10)]","[0.031416460780879035, 0.11282171964431235, 0.043172113823462345, 0.1331225501312025, 0.010466953749540424]"
12,sgreedy,6,1,5,5,1.0,"1,2,3,4,5","0,1,2,3,4","[(0, 1, 2), (0, 1, 2, 4), (0, 1, 2, 3, 4), (0, 1, 2, 3, 4, 10), (0, 1, 2, 3, 4)]","[0.031416460780879035, 0.043172113823462345, 0.1331225501312025, 0.010466953749540424, 0.1331225501312025]"
12,shat,6,2,4,3,0.75,"2,3,4","0,1,2","[(0, 1, 2)]",[]
12,sgreedy,6,2,4,3,0.75,"2,3,4","0,1,2","[(0, 1, 2)]",[0.0017177038884375012]
12,shat,6,3,3,2,0.6666666666666666,"3,5,6","0,2,3","[(0, 2, 3)]",[]
12,sgreedy,6,3,3,2,0.6666666666666666,"3,5,6","0,2,3","[(0, 2, 3)]",[3.717732781596139e-19]
12,shat,6,4,2,0,0.0,8,4,"[(4,)]",[]
12,sgreedy,6,4,2,0,0.0,8,4,"[(4,)]",[6.651948509894147e-36]
12,shat,6,5,1,0,0.0,8,3,"[(3,)]",[]
12,sgreedy,6,5,1,0,0.0,8,3,"[(3,)]",[6.651948509894147e-36]
12,shat,6,6,0,0,0.0,8,2,"[(2,)]",[]
12,sgreedy,6,6,0,0,0.0,8,2,"[(2,)]",[6.651948509894147e-36]
13,shat,6,0,6,5,0.8333333333333334,"0,2,3,4,5,8,9,10","0,2,3,4,5,8,9,10","[(3,), (0, 3), (3, 4), (0, 1, 3), (0, 3, 4), (0, 1, 3, 4), (0, 1, 2, 3, 4), (0, 2, 3, 4, 5), (0, 1, 2, 3, 4, 5), (0, 1, 2, 3, 4, 5, 9), (0, 1, 2, 3, 4, 5, 10), (0, 1, 2, 3, 4, 5, 7, 9), (0, 1, 2, 3, 4, 5, 9, 10), (0, 2, 3, 4, 5, 8, 9, 10)]","[0.6348568670451994, 0.40060649890536054, 0.19900921740567667, 0.11543717897907244, 0.44174490864489313, 0.36293596508560666, 0.570831887896303, 0.6574009826339782, 0.6231525715075141, 0.18563180928935546, 0.865850732750252, 0.2212356885145859, 0.15252356331000247, 0.017931971354225095]"
13,sgreedy,6,0,6,6,1.0,"0,1,2,3,4,5,9,10","0,1,2,3,4,5,9,10","[(3,), (3, 4), (0, 3, 4), (0, 1, 3, 4), (0, 1, 2, 3, 4), (0, 1, 2, 3, 4, 5), (0, 1, 2, 3, 4, 5, 10), (0, 1, 2, 3, 4, 5, 9, 10), (0, 1, 2, 3, 4, 5, 7, 9, 10), (0, 1, 2, 3, 4, 5, 9, 10)]","[0.6348568670451994, 0.19900921740567667, 0.44174490864489313, 0.36293596508560666, 0.570831887896303, 0.6231525715075141, 0.865850732750252, 0.15252356331000247, 0.18704542549284225, 0.15252356331000247]"
13,shat,6,1,5,5,1.0,"1,2,3,4,5,7,9,10","0,1,2,3,4,6,8,9","[(2,), (0, 2), (2, 3), (0, 2, 3), (0, 1, 2, 3), (0, 1, 2, 3, 4), (0, 1, 2, 3, 9), (0, 1, 2, 3, 4, 8), (0, 1, 2, 3, 8, 9), (0, 1, 2, 3, 4, 8, 9), (0, 1, 2, 3, 4, 6, 8, 9)]","[0.6348568670451994, 0.6989250616771772, 0.19900921740567667, 0.207042928069202, 0.5613656542306911, 0.5753180888978835, 0.31881596184461164, 0.049156294711249354, 0.07125996924303434, 0.010830004830962938, 0.02075243926624929]"
13,sgreedy,6,1,5,5,1.0,"1,2,3,4,5,9,10","0,1,2,3,4,8,9","[(2,), (2, 3), (0, 2, 3), (0, 1, 2, 3), (0, 1, 2, 3, 9), (0, 1, 2, 3, 8, 9), (0, 1, 2, 3, 4, 8, 9), (0, 1, 2, 3, 4, 6, 8, 9), (0, 1, 2, 3, 4, 8, 9)]","[0.6348568670451994, 0.19900921740567667, 0.207042928069202, 0.5613656542306911, 0.31881596184461164, 0.07125996924303434, 0.010830004830962938, 0.02075243926624929, 0.010830004830962938]"
13,shat,6,2,4,4,1.0,"2,3,4,5,9,10","0,1,2,3,7,8","[(1,), (0, 1), (0, 2), (1, 2), (0, 1, 2), (0, 1, 2, 3), (0, 1, 2, 3, 6), (0, 1, 2, 3, 6, 8), (0, 1, 2, 3, 7, 8)]","[0.6348568670451994, 0.21371001496307415, 0.012364148587702102, 0.19900921740567667, 0.41257304868464617, 0.4280268222962692, 0.03267579994055238, 0.16750900950264752, 0.022145155814288605]"
13,sgreedy,6,2,4,4,1.0,"2,3,4,5,8","0,1,2,3,6","[(1,), (1, 2), (0, 1, 2), (0, 1, 2, 3), (0, 1, 2, 3, 6), (0, 1, 2, 3, 6, 8), (0, 1, 2, 3, 6)]","[0.6348568670451994, 0.19900921740567667, 0.4125730486847342, 0.4280268222962692, 0.03267579994055238, 0.16750900950264752, 0.03267579994055238]"
13,shat,6,3,3,3,1.0,"3,4,5,9,10","0,1,2,6,7","[(0,), (0, 1), (0, 1, 2), (0, 1, 2, 4, 6), (0, 1, 2, 6, 7)]","[0.6348568670451994, 0.19900921740567667, 0.18633749839803476, 0.010033590094558245, 0.07879100696776321]"
13,sgreedy,6,3,3,3,1.0,"3,4,5,9,10","0,1,2,6,7","[(0,), (0, 1), (0, 1, 2), (0, 1, 2, 7), (0, 1, 2, 6, 7), (0, 1, 2, 4, 6, 7), (0, 1, 2, 6, 7)]","[0.6348568670451994, 0.19900921740567667, 0.18633749839803476, 0.6250473554780605, 0.07879100696776321, 0.06406650901346166, 0.07879100696776321]"
13,shat,6,4,2,1,0.5,"4,10","0,6","[(0, 6)]",[0.17424504874546687]
13,sgreedy,6,4,2,2,1.0,"4,5,10","0,1,6","[(0, 1, 6), (0, 6), (0, 1, 6)]","[0.17619247503093058, 0.17424504874546687, 0.17619247503093058]"
13,shat,6,5,1,1,1.0,5,0,"[(0,)]",[]
13,sgreedy,6,5,1,1,1.0,5,0,"[(0,)]",[0.005487758357668784]
13,shat,6,6,0,0,0.0,10,4,"[(4,)]",[]
13,sgreedy,6,6,0,0,0.0,10,4,"[(4,)]",[0.0018270891527663743]
14,shat,6,0,6,5,0.8333333333333334,"0,1,3,4,5,8","0,1,3,4,5,8","[(0, 1, 3, 4), (0, 1, 2, 3, 4), (0, 1, 3, 4, 5), (0, 1, 2, 3, 4, 5), (0, 1, 3, 4, 5, 8)]","[0.04803727539895564, 0.09417508874006147, 0.389731764862828, 0.3776145650139001, 0.010018408126326758]"
14,sgreedy,6,0,6,5,0.8333333333333334,"0,1,3,4,5","0,1,3,4,5","[(0, 1, 3, 4), (0, 1, 3, 4, 5), (0, 1, 3, 4, 5, 8), (0, 1, 3, 4, 5)]","[0.04803727539895564, 0.389731764862828, 0.010018408126326758, 0.389731764862828]"
14,shat,6,1,5,3,0.6,"1,3,5","0,2,4","[(0, 2, 4)]",[]
14,sgreedy,6,1,5,3,0.6,"1,3,5","0,2,4","[(0, 2, 4)]",[1.5312297724383498e-14]
14,shat,6,2,4,2,0.5,"3,5","1,3","[(1, 3)]",[]
14,sgreedy,6,2,4,2,0.5,"3,5","1,3","[(1, 3)]",[2.5648689445656674e-59]
14,shat,6,3,3,2,0.6666666666666666,"3,5","0,2","[(0, 2)]",[]
14,sgreedy,6,3,3,2,0.6666666666666666,"3,5","0,2","[(0, 2)]",[2.5648689445656674e-59]
14,shat,6,4,2,1,0.5,"5,8,10","1,4,6","[(1, 4, 6)]",[]
14,sgreedy,6,4,2,1,0.5,"5,8,10","1,4,6","[(1, 4, 6)]",[6.87732423419336e-71]
14,shat,6,5,1,1,1.0,"5,8,10","0,3,5","[(0, 3, 5)]",[]
14,sgreedy,6,5,1,1,1.0,"5,8,10","0,3,5","[(0, 3, 5)]",[6.87732423419336e-71]
14,shat,6,6,0,0,0.0,"8,9,10,11","2,3,4,5","[(2, 3, 4, 5)]",[]
14,sgreedy,6,6,0,0,0.0,"8,10","2,4","[(2, 4)]",[4.073014917762934e-102]
15,shat,6,0,6,6,1.0,"0,1,2,3,4,5,10","0,1,2,3,4,5,10","[(0, 2, 3), (1, 2, 3), (0, 1, 2, 3), (1, 2, 3, 4), (0, 1, 2, 3, 4), (0, 1, 2, 3, 4, 5), (0, 1, 2, 3, 4, 5, 10)]","[0.02357074893773602, 0.10925201573489543, 0.19429532272437844, 0.866948542270783, 0.6108908509574336, 0.5627297541823475, 0.600884836905575]"
15,sgreedy,6,0,6,6,1.0,"0,1,2,3,4,5,10","0,1,2,3,4,5,10","[(1, 2, 3), (1, 2, 3, 4), (0, 1, 2, 3, 4), (0, 1, 2, 3, 4, 5), (0, 1, 2, 3, 4, 5, 10), (0, 1, 2, 3, 4, 5, 10, 11), (0, 1, 2, 3, 4, 5, 10)]","[0.10925201573489543, 0.866948542270783, 0.6108908509574336, 0.5627297541823475, 0.600884836905575, 0.3016902158685289, 0.600884836905575]"
15,shat,6,1,5,5,1.0,"1,2,3,4,5,11","0,1,2,3,4,10","[(0, 1, 2), (0, 1, 2, 3), (0, 1, 2, 3, 4), (0, 1, 2, 3, 10), (0, 1, 2, 3, 4, 10)]","[0.10925201573489543, 0.866948542270783, 0.8244810457326903, 0.03487570645650887, 0.026933390435932382]"
15,sgreedy,6,1,5,5,1.0,"1,2,3,4,5,11","0,1,2,3,4,10","[(0, 1, 2), (0, 1, 2, 3), (0, 1, 2, 3, 10), (0, 1, 2, 3, 4, 10), (0, 1, 2, 3, 4, 9, 10), (0, 1, 2, 3, 4, 10)]","[0.10925201573489543, 0.866948542270783, 0.03487570645650887, 0.026933390435932382, 0.018988482873779352, 0.026933390435932382]"
15,shat,6,2,4,2,0.5,"2,3","0,1","[(0, 1)]",[]
15,sgreedy,6,2,4,2,0.5,"2,3","0,1","[(0, 1)]",[0.0012862930097205768]
15,shat,6,3,3,2,0.6666666666666666,"3,5,11","0,2,8","[(0, 2, 8)]",[]
15,sgreedy,6,3,3,2,0.6666666666666666,"3,5,11","0,2,8","[(0, 2, 8)]",[7.615452450928748e-07]
15,shat,6,4,2,0,0.0,"7,10,11","3,6,7","[(3, 6, 7)]",[]
15,sgreedy,6,4,2,2,1.0,"4,5,11","0,1,7","[(0, 1, 7)]",[1.5054140672727347e-24]
15,shat,6,5,1,0,0.0,"7,10,11","2,5,6","[(2, 5, 6)]",[]
15,sgreedy,6,5,1,0,0.0,"7,10,11","2,5,6","[(2, 5, 6)]",[7.578525229166489e-23]
15,shat,6,6,0,0,0.0,"7,10,11","1,4,5","[(1, 4, 5)]",[]
15,sgreedy,6,6,0,0,0.0,"7,10,11","1,4,5","[(1, 4, 5)]",[7.578525229166489e-23]
16,shat,6,0,6,5,0.8333333333333334,"0,1,3,4,5,6","0,1,3,4,5,6","[(4,), (0, 4), (4, 5), (0, 4, 5), (0, 3, 4, 5), (0, 1, 3, 4, 5), (0, 1, 3, 4, 5, 6)]","[0.010099496787558242, 0.5950133359022101, 0.17383073117930012, 0.37951710704546243, 0.45746761184698626, 0.5414925712211607, 0.26874351091945503]"
16,sgreedy,6,0,6,5,0.8333333333333334,"0,1,3,4,5,6","0,1,3,4,5,6","[(4,), (4, 5), (0, 4, 5), (0, 3, 4, 5), (0, 1, 3, 4, 5), (0, 1, 3, 4, 5, 6), (0, 1, 2, 3, 4, 5, 6), (0, 1, 3, 4, 5, 6)]","[0.010099496787558242, 0.17383073117930012, 0.37951710704546243, 0.45746761184698626, 0.5414925712211607, 0.26874351091945503, 0.17269337471673732, 0.26874351091945503]"
16,shat,6,1,5,5,1.0,"1,2,3,4,5,6","0,1,2,3,4,5","[(3,), (0, 3), (2, 4), (3, 4), (0, 3, 4), (1, 3, 4), (2, 3, 4), (0, 2, 3, 4), (1, 2, 3, 4), (2, 3, 4, 5), (0, 2, 3, 4, 5), (1, 2, 3, 4, 5), (0, 1, 2, 3, 4, 5)]","[0.010099496787558242, 0.03218720600081376, 0.4244475553248356, 0.17383073117930012, 0.18847472623262806, 0.1167638723250483, 0.5226680643739989, 0.5486512510293085, 0.3235273597817013, 0.07164526722005796, 0.07632647745757204, 0.02314007215979343, 0.02448327792240814]"
16,sgreedy,6,1,5,4,0.8,"2,3,4,5,6","1,2,3,4,5","[(3,), (3, 4), (2, 3, 4), (2, 3, 4, 5), (1, 2, 3, 4, 5), (0, 1, 2, 3, 4, 5), (1, 2, 3, 4, 5)]","[0.010099496787558242, 0.17383073117930012, 0.5226680643739989, 0.07164526722005796, 0.02314007215979343, 0.02448327792240814, 0.02314007215979343]"
16,shat,6,2,4,4,1.0,"2,3,4,5,6","0,1,2,3,4","[(2,), (1, 3), (2, 3), (0, 2, 3), (1, 2, 3), (0, 1, 2, 3), (1, 2, 3, 4), (0, 1, 2, 3, 4)]","[0.010099496787558242, 0.4244475553248356, 0.17383073117930012, 0.1167638723250483, 0.5226680643739989, 0.3235273597817013, 0.07164526722005796, 0.02314007215979343]"
16,sgreedy,6,2,4,3,0.75,"3,4,5,6","1,2,3,4","[(2,), (2, 3), (1, 2, 3), (1, 2, 3, 4), (0, 1, 2, 3, 4), (1, 2, 3, 4)]","[0.010099496787558242, 0.17383073117930012, 0.5226680643739989, 0.07164526722005796, 0.02314007215979343, 0.07164526722005796]"
16,shat,6,3,3,3,1.0,"3,4,5,6","0,1,2,3","[(1,), (0, 2), (1, 2), (0, 1, 2), (0, 1, 2, 3)]","[0.010099496787558242, 0.4244475553248356, 0.17383073117930012, 0.5226680643739989, 0.07164526722005796]"
16,sgreedy,6,3,3,3,1.0,"3,4,5","0,1,2","[(1,), (1, 2), (0, 1, 2), (0, 1, 2, 3), (0, 1, 2)]","[0.010099496787558242, 0.17383073117930012, 0.5226680643739989, 0.07164526722005796, 0.5226680643739989]"
16,shat,6,4,2,2,1.0,"4,5","0,1","[(0,), (0, 1)]","[0.010099496787558242, 0.17383073117930012]"
16,sgreedy,6,4,2,1,0.5,4,0,"[(0,), (0, 1), (0,)]","[0.010099496787558242, 0.17383073117930012, 0.010099496787558242]"
16,shat,6,5,1,1,1.0,5,0,"[(0,)]",[]
16,sgreedy,6,5,1,1,1.0,5,0,"[(0,)]",[0.0031690680781920107]
16,shat,6,6,0,0,0.0,6,0,"[(0,)]",[]
16,sgreedy,6,6,0,0,0.0,6,0,"[(0,)]",[1.9055311773019654e-12]
17,shat,6,0,6,6,1.0,"0,1,2,3,4,5","0,1,2,3,4,5","[(0, 3, 5), (0, 1, 3, 5), (0, 1, 3, 4, 5), (0, 1, 2, 3, 4, 5)]","[0.04098109951069008, 0.019611888844514255, 0.03706327307093731, 0.018947244916390042]"
17,sgreedy,6,0,6,5,0.8333333333333334,"0,1,3,4,5","0,1,3,4,5","[(0, 1, 3, 4, 5), (0, 1, 2, 3, 4, 5), (0, 1, 3, 4, 5)]","[0.03706327307093731, 0.018947244916390042, 0.03706327307093731]"
17,shat,6,1,5,5,1.0,"1,2,3,4,5","0,1,2,3,4","[(0, 1, 2, 3, 4)]",[]
17,sgreedy,6,1,5,2,0.4,"1,2","0,1","[(0, 1)]",[2.5386186322962645e-44]
17,shat,6,2,4,3,0.75,"2,3,5","0,1,3","[(0, 1, 3)]",[]
17,sgreedy,6,2,4,3,0.75,"2,3,5","0,1,3","[(0, 1, 3)]",[1.8425101956236974e-23]
17,shat,6,3,3,2,0.6666666666666666,"3,5","0,2","[(0, 2)]",[]
17,sgreedy,6,3,3,2,0.6666666666666666,"3,5","0,2","[(0, 2)]",[6.102335679352192e-26]
17,shat,6,4,2,1,0.5,5,1,"[(1,)]",[]
17,sgreedy,6,4,2,1,0.5,5,1,"[(1,)]",[3.2596715910254506e-64]
17,shat,6,5,1,1,1.0,5,0,"[(0,)]",[]
17,sgreedy,6,5,1,1,1.0,5,0,"[(0,)]",[3.2596715910254506e-64]
17,shat,6,6,0,0,0.0,11,5,"[(5,)]",[]
17,sgreedy,6,6,0,0,0.0,11,5,"[(5,)]",[1.705119855291456e-93]
18,shat,6,0,6,5,0.8333333333333334,"0,1,3,4,5","0,1,3,4,5","[(1, 3), (0, 1, 5), (1, 3, 5), (0, 1, 3, 5), (0, 1, 2, 3, 5), (0, 1, 3, 4, 5)]","[0.12258879364603957, 0.413392032943816, 0.33895211832842786, 0.5979079721764692, 0.6137783795744844, 0.7922224533412175]"
18,sgreedy,6,0,6,5,0.8333333333333334,"0,1,3,4,5","0,1,3,4,5","[(1, 3), (1, 3, 5), (0, 1, 3, 5), (0, 1, 3, 4, 5), (0, 1, 2, 3, 4, 5), (0, 1, 3, 4, 5)]","[0.12258879364603957, 0.33895211832842786, 0.5979079721764692, 0.7922224533412175, 0.7801887592117969, 0.7922224533412175]"
18,shat,6,1,5,5,1.0,"1,2,3,4,5","0,1,2,3,4","[(0, 2), (0, 2, 4), (0, 1, 2, 4), (0, 2, 3, 4), (0, 1, 2, 3, 4)]","[0.12258879364603957, 0.33895211832842786, 0.260519355290471, 0.6897573906286683, 0.5332043323058453]"
18,sgreedy,6,1,5,4,0.8,"1,3,4,5","0,2,3,4","[(0, 2), (0, 2, 4), (0, 2, 3, 4), (0, 1, 2, 3, 4), (0, 2, 3, 4)]","[0.12258879364603957, 0.33895211832842786, 0.6897573906286683, 0.5332043323058453, 0.6897573906286683]"
18,shat,6,2,4,3,0.75,"3,4,5,9","1,2,3,7","[(1, 2, 3, 7)]",[]
18,sgreedy,6,2,4,3,0.75,"3,4,5,9","1,2,3,7","[(1, 2, 3, 7)]",[0.0011292908703541815]
18,shat,6,3,3,3,1.0,"3,4,5,9","0,1,2,6","[(0, 1, 2, 6)]",[]
18,sgreedy,6,3,3,3,1.0,"3,4,5,9","0,1,2,6","[(0, 1, 2, 6)]",[0.0011292908703541815]
18,shat,6,4,2,2,1.0,"4,5,9","0,1,5","[(0, 1, 5)]",[]
18,sgreedy,6,4,2,2,1.0,"4,5,9","0,1,5","[(0, 1, 5)]",[9.961177282301141e-13]
18,shat,6,5,1,1,1.0,5,0,"[(0,)]",[]
18,sgreedy,6,5,1,1,1.0,5,0,"[(0,)]",[1.7561072242871512e-25]
18,shat,6,6,0,0,0.0,9,3,"[(3,)]",[]
18,sgreedy,6,6,0,0,0.0,9,3,"[(3,)]",[4.368873720024497e-64]
19,shat,6,0,6,6,1.0,"0,1,2,3,4,5","0,1,2,3,4,5","[(0, 1, 2, 4), (0, 1, 3, 4), (0, 1, 2, 3, 4), (0, 1, 2, 3, 4, 5)]","[0.01906670688803282, 0.12821541300534187, 0.41376637112436554, 0.7654340471092211]"
19,sgreedy,6,0,6,2,0.3333333333333333,"0,3","0,3","[(0, 3)]",[0.0014111848603568442]
19,shat,6,1,5,4,0.8,"2,3,4,5","1,2,3,4","[(1, 2, 3, 4)]",[]
19,sgreedy,6,1,5,4,0.8,"2,3,4,5","1,2,3,4","[(1, 2, 3, 4)]",[3.1574650158028454e-05]
19,shat,6,2,4,4,1.0,"2,3,4,5","0,1,2,3","[(0, 1, 2, 3)]",[]
19,sgreedy,6,2,4,4,1.0,"2,3,4,5","0,1,2,3","[(0, 1, 2, 3)]",[3.1574650158028454e-05]
19,shat,6,3,3,3,1.0,"3,4,5","0,1,2","[(0, 1, 2)]",[]
19,sgreedy,6,3,3,3,1.0,"3,4,5","0,1,2","[(0, 1, 2)]",[7.080140513697116e-12]
19,shat,6,4,2,2,1.0,"4,5","0,1","[(0, 1)]",[]
19,sgreedy,6,4,2,2,1.0,"4,5","0,1","[(0, 1)]",[3.913532848560164e-18]
19,shat,6,5,1,1,1.0,"5,7","0,2","[(0, 2)]",[]
19,sgreedy,6,5,1,1,1.0,"5,7","0,2","[(0, 2)]",[6.188034303921247e-41]
19,shat,6,6,0,0,0.0,7,1,"[(1,)]",[]
19,sgreedy,6,6,0,0,0.0,7,1,"[(1,)]",[3.4751144932011025e-62]
