method,task,split,sample_idx,prediction,true_label,residual
random_forest,"(98074,)",test,323,638.9556726666667,645.0,6.044327333333285
random_forest,"(98074,)",test,324,462.51767066666673,482.0,19.48232933333327
random_forest,"(98074,)",test,325,489.4941753333332,583.0,93.5058246666668
random_forest,"(98074,)",test,326,453.22372599999994,537.0,83.77627400000006
random_forest,"(98074,)",test,327,761.608268,875.0,113.39173200000005
random_forest,"(98074,)",test,328,530.966974,530.0,0.9669740000000502
random_forest,"(98074,)",test,329,755.5870980000002,770.0,14.412901999999804
random_forest,"(98074,)",test,330,615.46755,640.0,24.53245000000004
random_forest,"(98074,)",test,331,511.50238600000006,780.0,268.49761399999994
random_forest,"(98074,)",test,332,392.86448199999995,365.0,27.864481999999953
random_forest,"(98074,)",test,333,614.9539980000001,577.5,37.45399800000018
random_forest,"(98074,)",test,334,453.00618799999995,415.0,38.00618799999995
random_forest,"(98074,)",test,335,752.3270359999997,858.45,106.12296400000037
random_forest,"(98074,)",test,336,506.26045400000015,505.0,1.260454000000152
random_forest,"(98074,)",test,337,519.5761140000002,500.0,19.57611400000019
random_forest,"(98074,)",test,338,380.8130598333338,356.0,24.813059833333796
random_forest,"(98074,)",test,339,511.573602,605.0,93.426398
random_forest,"(98074,)",test,340,797.8412879999997,809.95,12.108712000000423
random_forest,"(98074,)",test,341,624.5047320000003,675.0,50.49526799999967
random_forest,"(98074,)",test,342,617.5677780000003,615.0,2.5677780000003168
random_forest,"(98074,)",test,343,621.4096500000003,560.0,61.40965000000028
random_forest,"(98074,)",test,344,712.1159840000005,735.0,22.88401599999952
random_forest,"(98074,)",test,345,515.5555566666666,525.0,9.444443333333425
random_forest,"(98074,)",test,346,447.58600599999994,525.0,77.41399400000006
random_forest,"(98074,)",test,347,758.1678960000003,828.0,69.83210399999973
random_forest,"(98074,)",test,348,622.6394400000003,645.0,22.360559999999737
random_forest,"(98074,)",test,349,500.05103599999984,473.0,27.051035999999897
random_forest,"(98074,)",test,350,465.2763346666666,475.0,9.723665333333372
random_forest,"(98074,)",test,351,450.6392866666667,459.8,9.16071333333332
random_forest,"(98074,)",test,352,677.7334380000003,750.0,72.2665619999998
random_forest,"(98074,)",test,353,430.991738666667,400.0,30.991738666667004
random_forest,"(98074,)",test,354,443.144258,475.0,31.85574200000002
random_forest,"(98074,)",test,355,746.4797600000004,835.0,88.5202399999996
random_forest,"(98074,)",test,356,404.80919333333367,400.0,4.809193333333667
random_forest,"(98074,)",test,357,536.5211600000001,524.0,12.521160000000123
random_forest,"(98074,)",test,358,772.1728580000001,885.25,113.07714199999987
random_forest,"(98074,)",test,359,600.8342800000004,635.0,34.165719999999624
random_forest,"(98074,)",test,360,644.81888,675.0,30.181119999999964
random_forest,"(98074,)",test,361,735.2006640000005,919.95,184.74933599999952
random_forest,"(98074,)",test,362,645.9761100000001,676.0,30.023889999999938
random_forest,"(98074,)",test,363,510.4665020000001,600.0,89.5334979999999
random_forest,"(98074,)",test,364,787.2305280000002,950.0,162.76947199999984
random_forest,"(98074,)",test,365,505.4330580000001,550.0,44.566941999999926
random_forest,"(98074,)",test,366,387.11087866666674,324.95,62.16087866666669
random_forest,"(98074,)",test,367,660.9618760000003,715.0,54.0381239999997
random_forest,"(98074,)",test,368,466.9734360000003,390.0,76.97343600000028
random_forest,"(98074,)",test,369,675.7316780000002,660.0,15.731678000000215
random_forest,"(98074,)",test,370,636.1226500000002,565.0,71.12265000000025
random_forest,"(98074,)",test,371,506.7124140000004,410.0,96.71241400000042
random_forest,"(98074,)",test,372,598.13054,557.0,41.130539999999996
random_forest,"(98074,)",test,373,622.7053540000002,505.0,117.70535400000006
random_forest,"(98074,)",test,374,521.1131406666672,539.0,17.886859333332836
random_forest,"(98074,)",test,375,735.9143060000009,785.0,49.08569399999908
random_forest,"(98074,)",test,376,707.7126340000005,834.95,127.2373659999995
random_forest,"(98074,)",test,377,679.643604,780.0,100.35639600000002
random_forest,"(98074,)",test,378,772.7084059999997,949.99,177.28159400000027
random_forest,"(98074,)",test,379,797.6092099999997,925.0,127.39079000000027
random_forest,"(98074,)",test,380,705.6567460000003,804.995,99.33825399999967
random_forest,"(98074,)",test,381,746.5038920000007,829.995,83.49110799999949
random_forest,"(98074,)",test,382,752.7910619999993,859.99,107.19893800000057
random_forest,"(98074,)",test,383,554.2990590000003,635.0,80.70094099999972
random_forest,"(98074,)",test,384,595.3315505,550.0,45.33155050000005
random_forest,"(98074,)",test,385,704.9288660000005,834.995,130.06613399999947
random_forest,"(98074,)",test,386,729.8902460000004,849.99,120.09975399999962
random_forest,"(98074,)",test,387,776.6295499999997,889.95,113.32045000000039
random_forest,"(98074,)",test,388,797.2474579999999,929.0,131.75254200000018
random_forest,"(98074,)",test,389,723.2447060000009,837.219,113.97429399999908
random_forest,"(98074,)",test,390,755.3894200000001,852.88,97.49057999999991
random_forest,"(98074,)",test,391,706.0704240000003,859.95,153.8795759999997
random_forest,"(98074,)",test,392,767.2314979999996,922.755,155.52350200000035
random_forest,"(98074,)",test,393,706.7350320000005,760.005,53.269967999999494
random_forest,"(98074,)",test,394,801.5774180000003,925.0,123.4225819999997
random_forest,"(98074,)",test,395,511.25555600000024,409.0,102.25555600000024
random_forest,"(98074,)",test,396,761.7368319999991,888.99,127.25316800000087
random_forest,"(98074,)",test,397,710.338488,800.0,89.66151200000002
random_forest,"(98074,)",test,398,710.6388520000012,769.995,59.3561479999986
random_forest,"(98074,)",test,399,752.871044,864.327,111.45595600000001
random_forest,"(98074,)",test,400,710.6991860000013,831.548,120.8488139999987
random_forest,"(98074,)",test,401,711.8377060000005,895.95,184.11229399999957
random_forest,"(98074,)",test,402,734.0616560000005,924.0,189.93834399999946
random_forest,"(98074,)",test,403,730.3150980000004,869.95,139.63490199999967
random_forest,"(98074,)",test,404,788.7489679999998,861.111,72.36203200000011
random_forest,"(98006,)",test,0,605.2322239999999,527.7,77.53222399999981
random_forest,"(98006,)",test,1,552.5736913333332,500.0,52.57369133333327
random_forest,"(98006,)",test,2,722.923934,807.1,84.1760660000001
random_forest,"(98006,)",test,3,654.0184379999993,673.0,18.981562000000736
random_forest,"(98006,)",test,4,583.000792,675.0,91.99920799999995
random_forest,"(98006,)",test,5,480.41370600000005,500.0,19.586293999999953
random_forest,"(98006,)",test,6,499.8295360000001,420.0,79.82953600000008
random_forest,"(98006,)",test,7,655.7847039999999,795.0,139.21529600000008
random_forest,"(98006,)",test,8,535.0817045714285,365.0,170.08170457142853
random_forest,"(98006,)",test,9,491.35529800000006,625.0,133.644702
random_forest,"(98006,)",test,10,606.496458,749.0,142.50354200000004
random_forest,"(98006,)",test,11,619.6040340000001,691.1,71.49596599999995
random_forest,"(98006,)",test,12,467.37146199999995,378.5,88.87146199999995
random_forest,"(98006,)",test,13,687.30674,782.0,94.69326000000001
random_forest,"(98006,)",test,14,636.0585220000002,664.0,27.941477999999847
random_forest,"(98006,)",test,15,791.3802180000013,802.541,11.16078199999879
random_forest,"(98006,)",test,16,531.385952,605.0,73.61404800000003
random_forest,"(98006,)",test,17,744.9936720000002,942.5,197.5063279999997
random_forest,"(98006,)",test,18,378.842288,390.0,11.157712000000004
random_forest,"(98006,)",test,19,596.5906333333334,565.0,31.590633333333358
random_forest,"(98006,)",test,20,505.102326,428.75,76.352326
random_forest,"(98006,)",test,21,762.3559620000005,860.0,97.64403799999945
random_forest,"(98006,)",test,22,718.4057879999999,718.0,0.4057879999999159
random_forest,"(98006,)",test,23,749.0183719999994,768.0,18.98162800000057
random_forest,"(98006,)",test,24,546.5929180000005,515.0,31.592918000000395
random_forest,"(98006,)",test,25,559.378416,470.5,88.87841600000002
random_forest,"(98006,)",test,26,684.6095180000001,902.0,217.3904819999999
random_forest,"(98006,)",test,27,521.48952,472.8,48.68951999999996
random_forest,"(98006,)",test,28,669.2028733333334,719.0,49.79712666666671
random_forest,"(98006,)",test,29,500.3309206666666,542.0,41.6690793333334
random_forest,"(98006,)",test,30,630.1371896666668,750.0,119.86281033333319
random_forest,"(98006,)",test,31,564.586350333333,491.5,73.08635033333303
random_forest,"(98006,)",test,32,484.99764800000077,391.0,93.99764800000077
random_forest,"(98006,)",test,33,569.7289099999999,495.0,74.72890999999981
random_forest,"(98006,)",test,34,702.3248199999999,703.77,1.4451800000000503
random_forest,"(98006,)",test,35,544.7735509999999,530.0,14.773550999999884
random_forest,"(98006,)",test,36,567.580802,686.0,118.41919800000005
random_forest,"(98006,)",test,37,680.4283600000001,615.0,65.42836000000011
random_forest,"(98006,)",test,38,833.274906,905.0,71.72509400000001
random_forest,"(98006,)",test,39,572.4740239999999,655.0,82.52597600000013
random_forest,"(98006,)",test,40,515.4910960000002,500.0,15.491096000000198
random_forest,"(98006,)",test,41,643.5272200000003,780.0,136.47277999999972
random_forest,"(98006,)",test,42,633.7555080000001,723.0,89.24449199999992
random_forest,"(98006,)",test,43,482.5500301904765,490.0,7.449969809523509
random_forest,"(98006,)",test,44,491.9569280000004,515.0,23.043071999999597
random_forest,"(98006,)",test,45,509.64768733333307,450.0,59.64768733333307
random_forest,"(98006,)",test,46,474.3300046666667,437.0,37.330004666666696
random_forest,"(98006,)",test,47,598.5540539999998,625.0,26.445946000000163
random_forest,"(98006,)",test,48,390.53436200000004,453.0,62.465637999999956
random_forest,"(98006,)",test,49,631.6165993333333,603.5,28.116599333333284
random_forest,"(98006,)",test,50,541.7581433333331,500.0,41.75814333333324
random_forest,"(98006,)",test,51,768.9855120000008,749.999,18.986512000000857
random_forest,"(98006,)",test,52,797.5068820000012,866.059,68.55211799999893
random_forest,"(98006,)",test,53,560.1604987619047,828.0,267.8395012380953
random_forest,"(98006,)",test,54,796.2178720000007,864.0,67.78212799999926
random_forest,"(98006,)",test,55,503.24145800000014,430.0,73.24145800000014
random_forest,"(98006,)",test,56,779.9960080000001,855.0,75.00399199999993
random_forest,"(98006,)",test,57,608.6017993333334,802.0,193.39820066666653
random_forest,"(98006,)",test,58,654.1329580000001,659.5,5.367041999999856
random_forest,"(98006,)",test,59,388.82921999999996,479.0,90.17078000000004
random_forest,"(98006,)",test,60,634.6869874285709,770.0,135.31301257142923
random_forest,"(98006,)",test,61,617.7574020000001,732.0,114.24259799999993
random_forest,"(98006,)",test,62,743.9536059999999,756.0,12.046394000000078
random_forest,"(98006,)",test,63,791.7538179999996,805.0,13.246182000000431
random_forest,"(98006,)",test,64,551.9263,625.0,73.07370000000003
random_forest,"(98006,)",test,65,566.6724756666667,610.0,43.32752433333326
random_forest,"(98006,)",test,66,832.6646159999996,850.0,17.33538400000043
random_forest,"(98006,)",test,67,368.47698999999994,435.0,66.52301000000006
random_forest,"(98006,)",test,68,593.5380413333335,527.5,66.03804133333347
random_forest,"(98006,)",test,69,609.231764,680.0,70.768236
random_forest,"(98006,)",test,70,557.2250853333334,586.0,28.774914666666632
random_forest,"(98006,)",test,71,625.78416,675.0,49.21583999999996
random_forest,"(98006,)",test,72,612.0376279999998,645.0,32.96237200000019
random_forest,"(98006,)",test,73,540.2079713333336,550.0,9.79202866666651
random_forest,"(98006,)",test,74,761.4199979999999,810.0,48.58000200000015
random_forest,"(98006,)",test,75,648.2050353333333,725.0,76.79496466666671
random_forest,"(98006,)",test,76,589.0968819999998,815.0,225.90311800000018
random_forest,"(98006,)",test,77,633.4000166666667,615.0,18.400016666666602
random_forest,"(98006,)",test,78,722.4864493333334,858.0,135.51355066666656
random_forest,"(98006,)",test,79,509.8079720000003,525.0,15.19202799999971
random_forest,"(98006,)",test,80,769.6567079999998,851.0,81.34329200000025
random_forest,"(98006,)",test,81,663.10256,736.0,72.89743999999996
random_forest,"(98006,)",test,82,806.5033739999997,828.2,21.69662600000038
random_forest,"(98006,)",test,83,449.1418846666666,428.0,21.141884666666613
random_forest,"(98006,)",test,84,630.5153813333335,596.0,34.515381333333494
random_forest,"(98006,)",test,85,583.5166666666668,620.0,36.483333333333235
random_forest,"(98006,)",test,86,523.2188968571431,550.0,26.781103142856864
random_forest,"(98006,)",test,87,608.1220706666662,711.8,103.67792933333362
random_forest,"(98006,)",test,88,578.4698603333335,560.0,18.469860333333486
random_forest,"(98006,)",test,89,720.7862000000001,823.0,102.21379999999988
random_forest,"(98006,)",test,90,657.5623200000001,822.0,164.43768
random_forest,"(98006,)",test,91,669.5597619999999,590.0,79.55976199999986
random_forest,"(98006,)",test,92,531.7536893333331,526.0,5.753689333333114
random_forest,"(98006,)",test,93,782.7556839999997,750.0,32.75568399999963
random_forest,"(98006,)",test,94,701.1541420000001,760.0,58.84585799999991
random_forest,"(98006,)",test,95,530.0853760000001,575.0,44.91462399999989
random_forest,"(98006,)",test,96,752.2383860000001,751.305,0.933386000000155
random_forest,"(98006,)",test,97,529.8771410000005,578.0,48.122858999999494
random_forest,"(98006,)",test,98,729.606982,805.0,75.39301799999998
random_forest,"(98006,)",test,99,613.2025473333334,668.5,55.29745266666657
random_forest,"(98006,)",test,100,425.7075968571428,335.0,90.70759685714279
random_forest,"(98006,)",test,101,753.6420019999999,765.0,11.357998000000066
random_forest,"(98006,)",test,102,654.6967620000001,690.0,35.30323799999985
random_forest,"(98006,)",test,103,724.421518,789.9,65.47848199999999
random_forest,"(98006,)",test,104,554.9799566666665,550.0,4.979956666666453
random_forest,"(98006,)",test,105,598.7183509999999,652.45,53.73164900000006
random_forest,"(98006,)",test,106,803.005026,908.95,105.944974
random_forest,"(98006,)",test,107,472.20728799999995,500.0,27.79271200000005
random_forest,"(98006,)",test,108,376.726452,248.0,128.726452
random_forest,"(98006,)",test,109,600.3382080000002,541.125,59.213208000000236
random_forest,"(98006,)",test,110,641.5226480000001,780.0,138.47735199999988
random_forest,"(98006,)",test,111,552.9813326666665,524.4,28.581332666666526
random_forest,"(98006,)",test,112,409.12457200000017,271.95,137.17457200000018
random_forest,"(98006,)",test,113,363.916076,397.5,33.583924000000025
random_forest,"(98006,)",test,114,488.5608440000001,525.0,36.43915599999997
random_forest,"(98006,)",test,115,431.9215606666666,483.3,51.378439333333404
random_forest,"(98006,)",test,116,709.6541480000001,775.0,65.34585199999992
random_forest,"(98006,)",test,117,442.3839806666672,365.0,77.38398066666718
random_forest,"(98006,)",test,118,602.7845239999998,707.0,104.2154760000002
random_forest,"(98006,)",test,119,603.7311379999996,648.0,44.268862000000354
random_forest,"(98006,)",test,120,724.667558,715.0,9.667557999999985
random_forest,"(98006,)",test,121,721.7024619999999,920.0,198.29753800000015
random_forest,"(98006,)",test,122,601.8703693333333,560.0,41.870369333333315
random_forest,"(98006,)",test,123,569.0614379999997,700.0,130.93856200000027
random_forest,"(98006,)",test,124,450.91956800000025,295.0,155.91956800000025
random_forest,"(98006,)",test,125,452.574844,435.0,17.574843999999985
random_forest,"(98006,)",test,126,369.9489460000001,485.0,115.05105399999997
random_forest,"(98006,)",test,127,806.5702480000001,928.95,122.37975199999994
random_forest,"(98006,)",test,128,796.7103839999999,805.0,8.289616000000137
random_forest,"(98006,)",test,129,618.9350179999999,730.0,111.0649820000001
random_forest,"(98006,)",test,130,824.8666800000002,920.0,95.1333199999998
random_forest,"(98006,)",test,131,563.1706326666665,500.0,63.170632666666506
random_forest,"(98006,)",test,132,475.50532085714303,466.0,9.505320857143033
random_forest,"(98006,)",test,133,632.2571700000002,500.0,132.2571700000002
random_forest,"(98006,)",test,134,502.3812460000001,365.0,137.3812460000001
random_forest,"(98006,)",test,135,532.990332,375.0,157.99033199999997
random_forest,"(98006,)",test,136,532.990332,550.0,17.009668000000033
random_forest,"(98006,)",test,137,684.8546699999996,760.0,75.1453300000004
random_forest,"(98006,)",test,138,650.7171920000001,945.8,295.0828079999999
random_forest,"(98006,)",test,139,570.0306899999999,621.0,50.96930999999995
random_forest,"(98006,)",test,140,428.5096620000003,453.0,24.490337999999724
random_forest,"(98006,)",test,141,568.5261793333333,689.0,120.47382066666671
random_forest,"(98006,)",test,142,603.5255726666666,871.0,267.47442733333344
random_forest,"(98006,)",test,143,745.512208,710.0,35.51220799999999
random_forest,"(98006,)",test,144,641.0002966666667,649.95,8.949703333333332
random_forest,"(98006,)",test,145,610.3788393333332,437.85,172.52883933333317
random_forest,"(98006,)",test,146,458.38923600000027,425.0,33.38923600000027
random_forest,"(98006,)",test,147,491.60466866666667,450.0,41.60466866666667
random_forest,"(98006,)",test,148,742.3274980000001,810.0,67.6725019999999
random_forest,"(98006,)",test,149,488.82661333333334,433.0,55.82661333333334
random_forest,"(98006,)",test,150,674.6985326666668,895.0,220.30146733333322
random_forest,"(98006,)",test,151,575.127756,438.0,137.12775599999998
random_forest,"(98006,)",test,152,645.6024139999998,825.0,179.39758600000027
random_forest,"(98006,)",test,153,415.5088960000003,400.0,15.508896000000277
random_forest,"(98006,)",test,154,520.3426403333335,440.0,80.34264033333363
random_forest,"(98006,)",test,155,599.0752239999999,653.0,53.924776000000065
random_forest,"(98006,)",test,156,768.9679679999998,852.6,83.63203200000021
random_forest,"(98006,)",test,157,759.4370860000001,812.5,53.062913999999864
random_forest,"(98006,)",test,158,644.4779146666665,610.0,34.47791466666649
random_forest,"(98006,)",test,159,775.3929279999999,925.0,149.60707200000002
random_forest,"(98006,)",test,160,614.894108,665.0,50.10589200000004
random_forest,"(98006,)",test,161,651.93254,875.0,223.06745999999998
random_forest,"(98006,)",test,162,625.7495759999999,610.0,15.749575999999934
random_forest,"(98006,)",test,163,544.4440759999999,550.0,5.555924000000118
random_forest,"(98006,)",test,164,788.5477080000003,720.0,68.54770800000028
random_forest,"(98006,)",test,165,717.3342040000001,812.5,95.16579599999989
random_forest,"(98006,)",test,166,550.0812599999999,655.0,104.91874000000007
random_forest,"(98006,)",test,167,394.78823199999994,473.0,78.211768
random_forest,"(98006,)",test,168,553.5880039999997,550.0,3.588003999999728
random_forest,"(98006,)",test,169,401.80786485714304,464.5,62.692135142856955
random_forest,"(98006,)",test,170,834.7505999999995,900.0,65.24940000000049
random_forest,"(98006,)",test,171,813.4503160000004,845.0,31.549683999999615
random_forest,"(98006,)",test,172,641.8268659999993,818.0,176.1731340000008
random_forest,"(98006,)",test,173,606.6415159999999,893.88,287.2384840000001
random_forest,"(98006,)",test,174,782.6238440000002,730.0,52.623844000000304
random_forest,"(98006,)",test,175,552.4130493333331,510.0,42.413049333333106
random_forest,"(98006,)",test,176,552.3004686666666,577.5,25.19953133333331
random_forest,"(98006,)",test,177,744.279058,804.0,59.72094199999992
random_forest,"(98006,)",test,178,555.3285119999998,583.0,27.67148800000018
random_forest,"(98006,)",test,179,499.658454,420.0,79.658454
random_forest,"(98006,)",test,180,737.3646580000001,740.0,2.635342000000037
random_forest,"(98006,)",test,181,623.9530579999999,646.0,22.046942000000058
random_forest,"(98006,)",test,182,820.4481640000001,938.0,117.55183599999987
random_forest,"(98006,)",test,183,446.1160186666667,333.0,113.11601866666672
random_forest,"(98006,)",test,184,422.737502,502.0,79.262498
random_forest,"(98006,)",test,185,652.0888759999997,860.0,207.9111240000003
random_forest,"(98006,)",test,186,652.6867300000002,925.0,272.31326999999976
random_forest,"(98006,)",test,187,386.34275999999994,435.0,48.65724000000006
random_forest,"(98006,)",test,188,814.2648900000002,912.0,97.73510999999985
random_forest,"(98006,)",test,189,494.9064839999999,425.0,69.90648399999992
random_forest,"(98006,)",test,190,512.4480300000004,602.0,89.55196999999964
random_forest,"(98006,)",test,191,591.815224,750.0,158.18477600000006
random_forest,"(98006,)",test,192,698.7660499999998,729.0,30.233950000000277
random_forest,"(98006,)",test,193,825.4150720000006,795.0,30.415072000000578
random_forest,"(98006,)",test,194,546.8216646666666,558.0,11.17833533333328
random_forest,"(98006,)",test,195,466.118816,331.5,134.61881599999998
random_forest,"(98006,)",test,196,817.7611040000005,850.0,32.23889599999961
random_forest,"(98006,)",test,197,787.5381720000001,903.0,115.46182799999985
random_forest,"(98006,)",test,198,623.283594,650.0,26.716406000000006
random_forest,"(98006,)",test,199,758.2598139999996,850.0,91.74018600000045
random_forest,"(98006,)",test,200,601.7760137619048,753.0,151.22398623809522
random_forest,"(98006,)",test,201,569.9798659999998,671.5,101.52013400000021
random_forest,"(98006,)",test,202,632.3428439999989,825.0,192.65715600000112
random_forest,"(98006,)",test,203,494.5098793333333,500.0,5.490120666666712
random_forest,"(98006,)",test,204,600.4460246666666,600.0,0.44602466666674445
random_forest,"(98006,)",test,205,574.9373759999997,745.0,170.06262400000026
random_forest,"(98006,)",test,206,421.4760960000001,475.0,53.5239039999999
random_forest,"(98006,)",test,207,678.6995540000001,610.0,68.69955400000015
random_forest,"(98006,)",test,208,548.1319880000001,440.0,108.13198800000009
random_forest,"(98006,)",test,209,619.2805626666666,595.0,24.280562666666583
random_forest,"(98006,)",test,210,519.5855879999998,629.0,109.41441200000008
random_forest,"(98006,)",test,211,513.185488,510.0,3.185487999999964
random_forest,"(98006,)",test,212,415.4387459999999,320.0,95.43874599999992
random_forest,"(98006,)",test,213,523.103532857143,648.0,124.89646714285686
random_forest,"(98006,)",test,214,638.1320180000001,622.0,16.13201800000013
random_forest,"(98006,)",test,215,457.568424000001,510.0,52.431575999998984
random_forest,"(98006,)",test,216,364.26785800000005,375.0,10.732141999999953
random_forest,"(98006,)",test,217,571.4226540000003,585.0,13.577345999999807
random_forest,"(98006,)",test,218,582.9264859999998,599.0,16.07351400000016
random_forest,"(98006,)",test,219,594.7738999999999,555.0,39.77389999999991
random_forest,"(98006,)",test,220,691.9546100000003,744.0,52.04538999999966
random_forest,"(98006,)",test,221,732.410302,950.0,217.589698
random_forest,"(98006,)",test,222,378.246082,290.0,88.246082
random_forest,"(98006,)",test,223,598.494944,547.5,50.99494400000003
random_forest,"(98006,)",test,224,605.3149713333328,648.0,42.68502866666711
random_forest,"(98006,)",test,225,792.765148,932.808,140.04285200000015
random_forest,"(98006,)",test,226,621.9704879999999,627.5,5.529512000000068
random_forest,"(98006,)",test,227,422.34398000000016,610.0,187.65601999999984
random_forest,"(98006,)",test,228,630.5192120000002,689.0,58.48078799999985
random_forest,"(98006,)",test,229,480.67371599999984,455.0,25.673715999999843
random_forest,"(98006,)",test,230,456.08474485714345,515.0,58.91525514285655
random_forest,"(98006,)",test,231,603.0428133333331,582.0,21.042813333333015
random_forest,"(98006,)",test,232,554.8926806666666,496.6,58.29268066666657
random_forest,"(98006,)",test,233,385.1150480000001,375.0,10.115048000000002
random_forest,"(98006,)",test,234,589.01201,713.5,124.48798999999997
random_forest,"(98006,)",test,235,568.1261373333333,550.0,18.12613733333319
random_forest,"(98006,)",test,236,761.910532,685.0,76.91053199999999
random_forest,"(98006,)",test,237,575.9034724285714,720.0,144.09652757142862
random_forest,"(98006,)",test,238,663.4266540000001,850.0,186.5733459999999
random_forest,"(98006,)",test,239,802.834358,850.0,47.16564200000005
random_forest,"(98006,)",test,240,813.4164479999997,728.935,84.48144799999977
random_forest,"(98006,)",test,241,794.8450200000003,820.0,25.154979999999682
random_forest,"(98006,)",test,242,791.0879780000002,818.5,27.41202199999975
random_forest,"(98006,)",test,243,608.233764,555.0,53.23376399999995
random_forest,"(98006,)",test,244,680.0469599999998,940.0,259.9530400000002
random_forest,"(98006,)",test,245,649.36715,539.95,109.41714999999999
random_forest,"(98006,)",test,246,535.1145843333334,681.0,145.88541566666663
random_forest,"(98006,)",test,247,723.8553939999999,740.0,16.144606000000067
random_forest,"(98006,)",test,248,616.895016,590.0,26.895016000000055
random_forest,"(98006,)",test,249,612.1656046666666,822.0,209.83439533333342
random_forest,"(98006,)",test,250,644.4901559999994,913.888,269.39784400000065
random_forest,"(98006,)",test,251,569.9165359999997,625.0,55.083464000000276
random_forest,"(98006,)",test,252,441.1891320000001,385.0,56.189132000000086
random_forest,"(98006,)",test,253,399.5628000000003,499.95,100.38719999999967
random_forest,"(98006,)",test,254,546.0020013333334,525.0,21.002001333333396
random_forest,"(98006,)",test,255,521.2881720000001,480.0,41.288172000000145
random_forest,"(98006,)",test,256,692.4197999999998,765.0,72.58020000000022
random_forest,"(98006,)",test,257,503.4978240000005,462.37,41.12782400000049
random_forest,"(98006,)",test,258,707.3445120000002,770.0,62.655487999999764
random_forest,"(98006,)",test,259,393.3899280000001,417.0,23.61007199999989
random_forest,"(98006,)",test,260,710.6040879999999,855.0,144.39591200000018
random_forest,"(98006,)",test,261,830.4807720000005,935.0,104.51922799999954
random_forest,"(98006,)",test,262,722.2552859999997,925.0,202.74471400000027
random_forest,"(98006,)",test,263,595.8620360000002,459.9,135.96203600000024
random_forest,"(98006,)",test,264,563.0836973333332,699.9,136.81630266666673
random_forest,"(98006,)",test,265,805.1988380000003,799.0,6.198838000000251
random_forest,"(98006,)",test,266,835.4508479999998,898.0,62.54915200000016
random_forest,"(98006,)",test,267,793.1913300000002,935.0,141.80866999999978
random_forest,"(98006,)",test,268,674.0883859999999,585.0,89.0883859999999
random_forest,"(98006,)",test,269,674.0883859999999,585.0,89.0883859999999
random_forest,"(98006,)",test,270,693.0414699999995,840.0,146.95853000000045
random_forest,"(98006,)",test,271,640.0911600000007,650.0,9.908839999999259
random_forest,"(98006,)",test,272,439.661238,551.1,111.438762
random_forest,"(98006,)",test,273,521.8793966666668,655.275,133.39560333333304
random_forest,"(98006,)",test,274,604.3114179999997,660.0,55.68858200000045
random_forest,"(98006,)",test,275,598.7054406666665,619.85,21.144559333333405
random_forest,"(98006,)",test,276,544.0897800000001,538.0,6.0897800000001325
random_forest,"(98006,)",test,277,592.8772600952378,840.0,247.12273990476206
random_forest,"(98006,)",test,278,692.9357900000001,778.0,85.06420999999989
random_forest,"(98006,)",test,279,775.5949640000001,860.0,84.40503599999988
random_forest,"(98006,)",test,280,401.1237509999999,247.5,153.6237509999999
random_forest,"(98006,)",test,281,505.61497800000006,570.0,64.38502199999994
random_forest,"(98006,)",test,282,596.3789473333336,750.0,153.62105266666651
random_forest,"(98006,)",test,283,591.2930099999999,615.0,23.706990000000133
random_forest,"(98006,)",test,284,788.3999200000002,870.0,81.60007999999982
random_forest,"(98006,)",test,285,657.1997579999994,817.0,159.8002420000006
random_forest,"(98006,)",test,286,642.0470399999997,779.0,136.9529600000003
random_forest,"(98006,)",test,287,721.3141779999996,822.6,101.2858220000004
random_forest,"(98006,)",test,288,810.5983826666666,950.0,139.40161733333332
random_forest,"(98006,)",test,289,603.4607074285715,592.1,11.360707428571459
random_forest,"(98006,)",test,290,395.94814399999996,345.0,50.94814399999996
random_forest,"(98006,)",test,291,687.1394980000001,637.0,50.13949800000012
random_forest,"(98006,)",test,292,514.4038240000004,515.0,0.5961759999995593
random_forest,"(98006,)",test,293,520.2232539999999,635.0,114.77674600000012
random_forest,"(98006,)",test,294,478.49458266666664,501.0,22.505417333333355
random_forest,"(98006,)",test,295,788.2862500000007,760.369,27.917250000000536
random_forest,"(98006,)",test,296,556.7149519999997,625.0,68.2850480000003
random_forest,"(98006,)",test,297,379.1166819999999,390.0,10.883318000000088
random_forest,"(98006,)",test,298,380.70155542857134,675.0,294.29844457142866
random_forest,"(98006,)",test,299,447.2329980000001,660.0,212.76700199999988
random_forest,"(98006,)",test,300,552.6513639999997,505.0,47.65136399999972
random_forest,"(98006,)",test,301,396.5157540000001,450.0,53.48424599999993
random_forest,"(98006,)",test,302,745.1179440000001,695.0,50.117943999999966
random_forest,"(98006,)",test,303,745.1179440000001,796.5,51.382056000000034
random_forest,"(98006,)",test,304,639.5596759999991,760.0,120.44032400000083
random_forest,"(98006,)",test,305,542.5935739999998,518.0,24.593573999999762
random_forest,"(98006,)",test,306,556.8042139999998,555.0,1.8042139999996607
random_forest,"(98006,)",test,307,759.0286439999999,739.0,20.028643999999872
random_forest,"(98006,)",test,308,656.8961980000004,650.5,6.396198000000481
random_forest,"(98006,)",test,309,683.7683699999999,710.0,26.231630000000223
random_forest,"(98006,)",test,310,717.6148480000002,870.0,152.38515199999983
