method,task,split,sample_idx,prediction,true_label,residual
shat-LGBM,"(98052,)",train,429,875.88983767705,799.95,100.49699223576215
shat-LGBM,"(98052,)",train,430,339.49633630447266,402.0,148.31580594534137
shat-LGBM,"(98052,)",train,431,408.117961630866,407.0,223.90808344263746
shat-LGBM,"(98052,)",train,432,332.44862691000304,593.567,-3.745637636918218
shat-LGBM,"(98052,)",train,433,333.98385149657656,437.0,-101.84554805933806
shat-LGBM,"(98052,)",train,434,380.6911149295517,520.0,-215.52599215896828
shat-LGBM,"(98052,)",train,435,432.52501901909443,525.0,19.39763411184572
shat-LGBM,"(98052,)",train,436,322.6709946130593,455.0,-132.5798823643143
shat-LGBM,"(98052,)",train,437,401.88109176449615,400.0,80.88335138509069
shat-LGBM,"(98052,)",train,438,379.0625472921207,474.0,76.31580594534137
shat-LGBM,"(98052,)",train,439,390.611351132848,518.0,-206.8803043795446
shat-LGBM,"(98052,)",train,440,344.8306789097472,583.5,-285.38604478961594
shat-LGBM,"(98052,)",train,441,415.80665582342215,539.0,-158.71364080301868
shat-LGBM,"(98052,)",train,442,703.9641571817605,510.0,814.6809361735784
shat-LGBM,"(98052,)",train,443,339.4613359142035,490.0,-112.28618220461084
shat-LGBM,"(98052,)",train,444,465.53714640584406,618.0,-301.1293220161708
shat-LGBM,"(98052,)",train,445,565.9892802957398,840.0,14.971095259144931
shat-LGBM,"(98052,)",train,446,583.2039044879069,637.0,127.3637731136588
shat-LGBM,"(98052,)",train,447,411.6623528274151,507.0,-208.88604478961594
shat-LGBM,"(98052,)",train,448,512.1516543059723,1320.0,-955.3433676567663
shat-LGBM,"(98052,)",train,449,689.1251861407368,740.0,-110.27742684777274
shat-LGBM,"(98052,)",train,450,359.4841787461678,540.0,41.7392139206969
shat-LGBM,"(98052,)",train,451,254.93453565091946,361.5,-80.25263534091113
shat-LGBM,"(98052,)",train,452,881.4405727466809,779.95,112.3629715283048
shat-LGBM,"(98052,)",train,453,277.05735281978565,349.95,-96.27491150786088
shat-LGBM,"(98052,)",train,454,494.87815774321126,627.0,-79.75044410076976
shat-LGBM,"(98052,)",train,455,358.24703245929646,450.0,-191.2834005080593
shat-LGBM,"(98052,)",train,456,356.9108050540006,455.0,-140.2797659326735
shat-LGBM,"(98052,)",train,457,236.47424512741728,367.0,-139.0581490560446
shat-LGBM,"(98052,)",train,458,495.99865489654684,552.321,245.32767572007742
shat-LGBM,"(98052,)",train,459,787.7526808156347,770.0,-366.72258880024896
shat-LGBM,"(98052,)",train,460,639.5458915756471,600.0,593.7322603092593
shat-LGBM,"(98052,)",train,461,681.8078541690206,795.0,532.4505078513521
shat-LGBM,"(98052,)",train,462,631.5744928481898,760.0,353.4626823463948
shat-LGBM,"(98052,)",train,463,402.6177725132743,449.95,-138.8303043795446
shat-LGBM,"(98052,)",train,464,284.2625791593637,420.0,176.74001488146075
shat-LGBM,"(98052,)",train,465,569.2855865449638,615.0,-97.41790996388136
shat-LGBM,"(98052,)",train,466,438.4521423434223,580.0,64.63927180696601
shat-LGBM,"(98052,)",train,467,369.84855927660084,495.0,-183.8803043795446
shat-LGBM,"(98052,)",train,468,543.7822486246472,445.0,-154.1783585909742
shat-LGBM,"(98052,)",train,469,823.8547536754168,838.0,486.6809361735784
shat-LGBM,"(98052,)",train,470,605.5162418958862,733.0,348.3569793065253
shat-LGBM,"(98052,)",train,471,396.9196464335966,625.0,-244.59333912091637
shat-LGBM,"(98052,)",train,472,386.7186666139485,712.0,86.51759702121842
shat-LGBM,"(98052,)",train,473,269.74950610717576,379.95,-123.717729656948
shat-LGBM,"(98052,)",train,474,652.1192921180814,856.5,511.1247110765444
shat-LGBM,"(98052,)",train,475,571.6017839370471,476.8,17.063791923841677
shat-LGBM,"(98052,)",train,476,646.371399375277,725.0,107.91804950613675
shat-LGBM,"(98052,)",train,477,462.70052174740215,425.5,236.8005774769855
shat-LGBM,"(98052,)",train,478,269.7508630815715,347.0,-89.33243733679268
shat-LGBM,"(98052,)",train,479,773.2351244709118,650.0,391.711726719255
shat-LGBM,"(98052,)",train,480,903.1530066097916,870.0,-74.60858737948195
shat-LGBM,"(98052,)",train,481,504.1098475292943,515.0,171.4046618353209
shat-LGBM,"(98052,)",train,482,868.122167955252,833.0,140.6510359607788
shat-LGBM,"(98052,)",train,483,669.4990696944529,800.0,370.5808772170833
shat-LGBM,"(98052,)",train,484,505.1250691092252,599.0,-322.59301919279153
shat-LGBM,"(98052,)",train,485,322.6709946130593,447.0,-159.93356773451472
shat-LGBM,"(98052,)",train,486,466.4237534248258,592.5,-252.00522556172325
shat-LGBM,"(98052,)",train,487,560.08586392773,600.0,-198.78886216924468
shat-LGBM,"(98052,)",train,488,976.9959539498628,731.0,299.29051861865605
shat-LGBM,"(98052,)",train,489,299.79756747185314,415.0,65.88335138509069
shat-LGBM,"(98052,)",train,490,426.3574813116413,540.0,-284.7779671679621
shat-LGBM,"(98052,)",train,491,481.52728910094436,607.0,-284.2422182021355
shat-LGBM,"(98052,)",train,492,472.48441334004156,542.5,102.13927180696601
shat-LGBM,"(98052,)",train,493,302.44101091377695,452.0,-143.75386672202342
shat-LGBM,"(98052,)",train,494,421.4503762613,625.0,-330.10944569509104
shat-LGBM,"(98052,)",train,495,375.41812168322434,442.2,-137.72599215896827
shat-LGBM,"(98052,)",train,496,507.1897852996675,655.0,-314.50522556172325
shat-LGBM,"(98052,)",train,497,518.903909930952,543.0,98.69972003560929
shat-LGBM,"(98052,)",train,498,773.590072836063,930.0,437.6247110765444
shat-LGBM,"(98052,)",train,499,562.4634764771304,720.0,363.0831525270203
shat-LGBM,"(98052,)",train,500,336.6735213242418,382.0,-41.50522556172325
shat-LGBM,"(98052,)",train,501,496.70451714341755,732.5,131.67425069464934
shat-LGBM,"(98052,)",train,502,551.8645978835468,683.0,149.91804950613675
shat-LGBM,"(98052,)",train,503,569.4509157874643,731.781,101.1370495061368
shat-LGBM,"(98052,)",train,504,598.62723052328,585.0,-281.1853471345272
shat-LGBM,"(98052,)",train,505,440.03142283971977,568.5,-233.34554805933806
shat-LGBM,"(98052,)",train,506,955.8902736094935,1700.0,-425.58810324560704
shat-LGBM,"(98052,)",train,507,793.890606227095,570.0,125.88228918802167
shat-LGBM,"(98052,)",train,508,496.30598880207805,620.0,-236.8769519844281
shat-LGBM,"(98052,)",train,509,545.9356836313051,717.5,107.64446659234682
shat-LGBM,"(98052,)",train,510,507.1190423757014,565.0,-287.4333338861906
shat-LGBM,"(98052,)",train,511,477.05429539730017,675.0,104.67680983936805
shat-LGBM,"(98052,)",train,512,338.9089848279945,424.5,-117.21277555229358
shat-LGBM,"(98052,)",train,513,533.7991165076521,650.0,-353.2931582695777
shat-LGBM,"(98052,)",train,514,447.3748223738298,475.0,-197.4333338861906
shat-LGBM,"(98052,)",train,515,405.19956435675044,403.0,-125.43333388619061
shat-LGBM,"(98052,)",train,516,732.8411599855111,981.0,-309.4008647428095
shat-LGBM,"(98052,)",train,517,456.7084222576284,539.0,22.957242567645153
shat-LGBM,"(98052,)",train,518,374.9822407889675,445.0,-169.46519912709732
shat-LGBM,"(98052,)",train,519,407.8726746582632,490.0,156.45991386599746
shat-LGBM,"(98052,)",train,520,486.35473576105215,541.338,-111.8300559446896
shat-LGBM,"(98052,)",train,521,711.6640808661922,855.169,236.22746565086834
shat-LGBM,"(98052,)",train,522,972.8763927043082,1040.89,313.3382745659478
shat-LGBM,"(98052,)",train,523,881.9848930421534,780.0,314.93806826170135
shat-LGBM,"(98052,)",train,524,670.4077636077839,950.968,395.31377242871224
shat-LGBM,"(98052,)",train,525,985.9113878127753,932.99,434.4133156703556
shat-LGBM,"(98052,)",train,526,412.47561462319845,710.0,82.62472545217315
shat-LGBM,"(98052,)",train,527,848.0493922685396,760.0,557.7307242551192
shat-LGBM,"(98052,)",train,528,985.5380179649699,1100.0,226.00133328269885
shat-LGBM,"(98052,)",train,529,1014.3268971387531,952.99,210.4645660978665
shat-LGBM,"(98052,)",train,530,495.6053067966408,711.0,106.19002955132169
shat-LGBM,"(98052,)",train,531,883.2188854120329,918.0,170.8339740166075
shat-LGBM,"(98052,)",train,532,725.2806509441687,754.842,358.6206823463948
shat-LGBM,"(98052,)",train,533,920.160482708767,923.99,239.4645660978665
shat-LGBM,"(98052,)",train,534,681.4840108282692,925.0,440.0424865138134
shat-LGBM,"(98052,)",train,535,691.1858317986209,749.0,339.8339740166075
shat-LGBM,"(98052,)",train,536,582.0165057461236,778.983,88.81998058652971
shat-LGBM,"(98052,)",train,537,722.9540985917855,803.1,521.5809361735784
shat-LGBM,"(98052,)",train,538,712.1768564998852,775.95,315.4464656508683
shat-LGBM,"(98052,)",train,539,1047.817718506284,1240.0,542.7507113472138
shat-LGBM,"(98052,)",train,540,750.3356318088179,830.0,340.5808772170833
shat-LGBM,"(98052,)",train,541,529.5373495955079,745.641,46.98372545217319
shat-LGBM,"(98052,)",train,542,953.0954560112289,1033.89,108.63489561429833
shat-LGBM,"(98052,)",train,543,730.0189140022231,799.0,348.0376657916979
shat-LGBM,"(98052,)",train,544,988.6964175883818,1299.89,273.362429229428
shat-LGBM,"(98052,)",train,545,682.189627846211,799.99,342.5348956142984
shat-LGBM,"(98052,)",train,546,580.4309650219047,779.38,22.31361614397315
shat-LGBM,"(98052,)",train,547,985.9113878127753,939.0,428.4033156703556
shat-LGBM,"(98052,)",train,548,333.8435794720045,674.0,-2.0060377427267895
shat-LGBM,"(98052,)",train,549,562.4634764771304,739.0,349.8339740166075
shat-LGBM,"(98052,)",train,550,790.9391535820625,1105.0,351.0868057681614
shat-LGBM,"(98052,)",train,551,756.4140068753643,837.0,-47.43786079102597
shat-LGBM,"(98052,)",train,552,812.5376854001767,780.0,7.135466337813114
shat-LGBM,"(98052,)",train,553,550.770648537674,850.0,202.82573956244073
shat-LGBM,"(98052,)",train,554,566.183888657424,519.99,-25.16190762223215
shat-LGBM,"(98052,)",train,555,759.2600202169085,880.0,446.00133328269885
shat-LGBM,"(98052,)",train,556,609.5544027034017,730.0,351.3569793065253
shat-LGBM,"(98052,)",train,557,981.7513560037435,860.0,486.2817724287122
shat-LGBM,"(98052,)",train,558,1066.7413675723292,882.566,148.23230960313276
shat-LGBM,"(98052,)",train,559,857.687756262681,757.5,440.39598972948784
shat-LGBM,"(98052,)",train,560,758.7550092582896,810.0,337.0376657916979
shat-LGBM,"(98052,)",train,561,628.9862148807194,1075.0,426.24233251119927
shat-LGBM,"(98052,)",train,562,972.909318712747,989.99,452.05662901904884
shat-LGBM,"(98052,)",train,563,730.5353786742899,680.0,-35.36072819303399
shat-LGBM,"(98052,)",train,564,529.5373495955079,712.198,90.1344389499435
shat-LGBM,"(98052,)",train,565,415.70452885753076,277.14,140.1615243090696
shat-LGBM,"(98052,)",train,566,1071.1489158015365,988.99,267.2588417350273
shat-LGBM,"(98052,)",train,567,514.503831199237,667.0,192.03827193271422
shat-LGBM,"(98052,)",train,568,940.8364473080204,928.99,234.4645660978665
shat-LGBM,"(98052,)",train,569,514.503831199237,685.0,174.03827193271422
shat-LGBM,"(98052,)",train,570,683.2545967603029,750.0,338.8339740166075
shat-LGBM,"(98052,)",train,571,661.1405806909119,776.0,318.93806826170135
shat-LGBM,"(98052,)",train,572,1070.0213374298246,850.0,355.7297013548782
shat-LGBM,"(98052,)",train,573,940.8364473080204,942.99,220.4645660978665
shat-LGBM,"(98117,)",train,0,678.4619548534903,687.5,-262.70642387391524
shat-LGBM,"(98117,)",train,1,495.41790444101616,535.0,-218.56348591297734
shat-LGBM,"(98117,)",train,2,507.45596590566606,600.0,-318.28987027168756
shat-LGBM,"(98117,)",train,3,455.1689758241897,585.0,-331.78546807266343
shat-LGBM,"(98117,)",train,4,570.3229295172833,430.0,-155.1187099973571
shat-LGBM,"(98117,)",train,5,570.3229295172833,700.0,-425.1187099973571
shat-LGBM,"(98117,)",train,6,586.3602018443396,555.0,-132.60627853451484
shat-LGBM,"(98117,)",train,7,542.1955047897238,460.0,-132.66749276894285
shat-LGBM,"(98117,)",train,8,1242.099910776344,740.5,49.06213920897403
shat-LGBM,"(98117,)",train,9,318.25761897222867,395.0,-171.07612891902528
shat-LGBM,"(98117,)",train,10,564.2394570922394,576.0,-287.6509150686563
shat-LGBM,"(98117,)",train,11,427.0321031083184,352.0,-63.650915068656275
shat-LGBM,"(98117,)",train,12,474.66046744093853,475.0,-238.99755574075797
shat-LGBM,"(98117,)",train,13,555.5700681703429,605.0,-316.6509150686563
shat-LGBM,"(98117,)",train,14,774.3033002398638,655.0,-16.9294633677913
shat-LGBM,"(98117,)",train,15,534.5839807025837,588.0,-277.1115137568969
shat-LGBM,"(98117,)",train,16,486.2351938032715,459.0,-205.7854680726634
shat-LGBM,"(98117,)",train,17,490.02009804492315,395.0,-158.99755574075797
shat-LGBM,"(98117,)",train,18,511.12981049533477,517.5,-198.8261492027055
shat-LGBM,"(98117,)",train,19,467.55186032833967,450.0,-184.68578800101238
shat-LGBM,"(98117,)",train,20,337.9419538592005,500.0,-212.93356773451472
shat-LGBM,"(98117,)",train,21,704.5107644429681,891.0,53.67464867818342
shat-LGBM,"(98117,)",train,22,1023.8473699225282,1200.0,-797.0710874551568
shat-LGBM,"(98117,)",train,23,352.9435715192655,379.0,-121.33243733679268
shat-LGBM,"(98117,)",train,24,449.2698995001299,563.0,-157.44970240268265
shat-LGBM,"(98117,)",train,25,557.1906992446204,460.0,144.80845910773587
shat-LGBM,"(98117,)",train,26,468.9136920540941,900.0,-632.2014588521237
shat-LGBM,"(98117,)",train,27,442.2990278481997,512.031,-288.10712891902523
shat-LGBM,"(98117,)",train,28,684.9656326563585,620.0,-197.60627853451484
shat-LGBM,"(98117,)",train,29,480.94104248523485,400.0,-146.7854680726634
shat-LGBM,"(98117,)",train,30,791.9728233765679,880.0,20.446992235762195
shat-LGBM,"(98117,)",train,31,615.4491717908651,546.0,-237.75386672202342
shat-LGBM,"(98117,)",train,32,557.0898414340113,532.5,62.4227136103641
shat-LGBM,"(98117,)",train,33,470.9331366010329,550.0,-313.997555740758
shat-LGBM,"(98117,)",train,34,580.6730203332934,549.0,-273.439185417057
shat-LGBM,"(98117,)",train,35,298.7247892174671,279.2,-146.42929183376611
shat-LGBM,"(98117,)",train,36,524.691001278758,515.0,-256.5925994222035
shat-LGBM,"(98117,)",train,37,600.9357295860117,672.5,-319.6913062240172
shat-LGBM,"(98117,)",train,38,498.1024392213485,459.0,-170.65091506865627
shat-LGBM,"(98117,)",train,39,521.2270281374651,652.0,-385.3160334726217
shat-LGBM,"(98117,)",train,40,563.8811357730897,657.5,-288.35188740821894
shat-LGBM,"(98117,)",train,41,519.9831842730866,610.0,-361.71910489517086
shat-LGBM,"(98117,)",train,42,791.3464934362634,620.0,469.89860412579014
shat-LGBM,"(98117,)",train,43,443.80570066597045,501.0,-243.3735330409708
shat-LGBM,"(98117,)",train,44,429.4001777362466,469.0,-220.71910489517086
shat-LGBM,"(98117,)",train,45,472.4707237952873,520.0,-174.7454614008563
shat-LGBM,"(98117,)",train,46,367.64994741335306,439.0,-211.0581490560446
shat-LGBM,"(98117,)",train,47,394.27762005734667,420.0,-153.3160334726217
shat-LGBM,"(98117,)",train,48,314.7873485776626,329.35,-113.62130670182535
shat-LGBM,"(98117,)",train,49,655.5470777448961,719.95,-83.29930822246183
shat-LGBM,"(98117,)",train,50,369.9260903838279,437.0,-12.42569276719712
shat-LGBM,"(98117,)",train,51,527.3255032586462,545.0,-230.2797659326735
shat-LGBM,"(98117,)",train,52,946.1047155965363,1010.0,-192.8099704486783
shat-LGBM,"(98117,)",train,53,617.746087367976,488.0,157.93226376062057
shat-LGBM,"(98117,)",train,54,679.513331961911,782.0,-101.88383752271523
shat-LGBM,"(98117,)",train,55,464.0338012015806,552.5,-245.21277555229358
shat-LGBM,"(98117,)",train,56,463.55718820602044,575.0,-331.41871124331817
shat-LGBM,"(98117,)",train,57,426.00837729071185,443.725,-186.09853304097084
shat-LGBM,"(98117,)",train,58,489.9170850980074,575.0,-338.997555740758
shat-LGBM,"(98117,)",train,59,606.9132529827533,700.0,-105.03414646961232
shat-LGBM,"(98117,)",train,60,549.9909084312376,620.0,-299.9598065703011
shat-LGBM,"(98117,)",train,61,1154.5838880729257,1245.0,239.67472898365804
shat-LGBM,"(98117,)",train,62,508.43583344426645,340.0,-81.28340050805929
shat-LGBM,"(98117,)",train,63,504.7334405658191,537.0,-278.2834005080593
shat-LGBM,"(98117,)",train,64,408.7289597843196,525.0,-288.997555740758
shat-LGBM,"(98117,)",train,65,412.08233191603847,350.0,107.88628939538586
shat-LGBM,"(98117,)",train,66,532.5041964713381,560.0,-252.60304030506933
shat-LGBM,"(98117,)",train,67,662.433047194433,840.0,-534.78182609756
shat-LGBM,"(98117,)",train,68,482.69428137143916,615.0,-373.9030403922069
shat-LGBM,"(98117,)",train,69,374.87231033549887,422.5,-194.5581490560446
shat-LGBM,"(98117,)",train,70,337.0301046883937,400.0,-83.12932201617082
shat-LGBM,"(98117,)",train,71,1041.210272520659,838.3,-452.8033041292601
shat-LGBM,"(98117,)",train,72,514.150414067546,535.0,-268.3160334726217
shat-LGBM,"(98117,)",train,73,699.0186520400221,669.5,-244.70642387391524
shat-LGBM,"(98117,)",train,74,387.1626841126644,280.0,-22.33243733679268
shat-LGBM,"(98117,)",train,75,420.24447985932886,430.0,-176.7854680726634
shat-LGBM,"(98117,)",train,76,471.3699463120253,456.5,-94.29527338746374
shat-LGBM,"(98117,)",train,77,675.2914157854431,615.0,-292.2422182021355
shat-LGBM,"(98117,)",train,78,466.82387243868163,575.0,-338.997555740758
shat-LGBM,"(98117,)",train,79,503.132441638036,549.95,-296.7354680726635
shat-LGBM,"(98117,)",train,80,672.7375156935212,740.0,-145.03414646961232
shat-LGBM,"(98117,)",train,81,418.72931076278684,473.0,-206.3160334726217
shat-LGBM,"(98117,)",train,82,515.7086716715594,780.0,-414.6828523474083
shat-LGBM,"(98117,)",train,83,515.4351616130892,480.0,-231.71910489517086
shat-LGBM,"(98117,)",train,84,634.1233558379471,555.0,-129.295449530597
shat-LGBM,"(98117,)",train,85,451.4520952919084,505.0,-228.73339254828454
shat-LGBM,"(98117,)",train,86,925.838289504861,875.0,-21.785276402569366
shat-LGBM,"(98117,)",train,87,427.5515797841686,511.718,-275.71555574075796
shat-LGBM,"(98117,)",train,88,912.9347219118811,1062.0,-131.46414557199682
shat-LGBM,"(98117,)",train,89,524.5329397870228,658.6,-253.04970240268267
shat-LGBM,"(98117,)",train,90,825.3285236672151,855.0,-273.2607860793031
shat-LGBM,"(98117,)",train,91,317.44303684663396,426.0,-205.7657855614364
shat-LGBM,"(98117,)",train,92,336.5633488933306,296.0,-152.71290234072293
shat-LGBM,"(98117,)",train,93,668.1102334534279,835.0,-168.78219926010274
shat-LGBM,"(98117,)",train,94,619.9138196703327,641.25,75.53018659446991
shat-LGBM,"(98117,)",train,95,601.6035830721853,900.0,-584.1200806260726
shat-LGBM,"(98117,)",train,96,465.97383603616953,459.5,-223.49755574075797
shat-LGBM,"(98117,)",train,97,626.0988607915309,515.0,429.6746486781834
shat-LGBM,"(98117,)",train,98,314.4297781002129,445.0,10.80519601262904
shat-LGBM,"(98117,)",train,99,513.7050957963231,535.0,-273.3555531779902
shat-LGBM,"(98117,)",train,100,907.6912214636552,697.0,247.4342161653907
shat-LGBM,"(98117,)",train,101,380.18897341131014,457.5,-195.8555531779902
shat-LGBM,"(98117,)",train,102,356.42784819850806,418.5,-190.5581490560446
shat-LGBM,"(98117,)",train,103,489.2440002439805,375.0,-121.7854680726634
shat-LGBM,"(98117,)",train,104,485.52709256676997,525.0,234.9930784100227
shat-LGBM,"(98117,)",train,105,476.40545706778346,436.5,-188.21910489517086
shat-LGBM,"(98117,)",train,106,660.2834505694807,530.0,89.98023718662307
shat-LGBM,"(98117,)",train,107,497.2258048507215,422.0,-150.12366766324618
shat-LGBM,"(98117,)",train,108,490.19818492347247,405.0,-94.28432664404215
shat-LGBM,"(98117,)",train,109,490.19818492347247,625.0,-314.28432664404215
shat-LGBM,"(98117,)",train,110,417.46006535465114,475.0,-238.99755574075797
shat-LGBM,"(98117,)",train,111,426.0362423394132,348.0,95.41939878748855
shat-LGBM,"(98117,)",train,112,528.9545266490111,408.0,-2.4497024026826466
shat-LGBM,"(98117,)",train,113,328.3173585124157,635.0,-368.2463357753795
shat-LGBM,"(98117,)",train,114,412.08233191603847,385.0,72.88628939538586
shat-LGBM,"(98117,)",train,115,534.0853140860721,580.0,-80.4279709532579
shat-LGBM,"(98117,)",train,116,424.7771162859785,445.0,-208.99755574075797
shat-LGBM,"(98117,)",train,117,299.6934015683047,330.6,-143.56134896570103
shat-LGBM,"(98117,)",train,118,398.8381514266057,360.0,63.835571521566806
shat-LGBM,"(98117,)",train,119,426.9621276683337,369.0,105.22231923519774
shat-LGBM,"(98117,)",train,120,498.9557521045793,489.95,-228.3055531779902
shat-LGBM,"(98117,)",train,121,550.3158059453414,599.0,-282.1293220161708
shat-LGBM,"(98117,)",train,122,506.74198665112874,437.0,-162.625722262997
shat-LGBM,"(98117,)",train,123,784.2222046961198,660.0,-41.74063667704195
shat-LGBM,"(98117,)",train,124,1095.0206537599408,1100.0,-726.7297234995629
shat-LGBM,"(98117,)",train,125,565.8261050153848,490.0,-208.28987027168756
shat-LGBM,"(98117,)",train,126,559.0974127257109,470.0,-150.08532266112508
shat-LGBM,"(98117,)",train,127,429.09656479553865,570.0,-295.625722262997
shat-LGBM,"(98117,)",train,128,388.4380457573292,415.0,-161.7854680726634
shat-LGBM,"(98117,)",train,129,421.32530046546157,474.0,-216.3735330409708
shat-LGBM,"(98117,)",train,130,487.82057696502386,575.0,-342.3557657266398
shat-LGBM,"(98117,)",train,131,472.5276950827432,690.0,-369.9598065703011
shat-LGBM,"(98117,)",train,132,1000.010701168906,850.0,457.7374327981365
shat-LGBM,"(98117,)",train,133,366.7876673906457,413.5,177.43247973886446
shat-LGBM,"(98117,)",train,134,574.9179346003749,572.5,-210.29527338746374
shat-LGBM,"(98117,)",train,135,583.1437947306512,538.0,-217.9598065703011
shat-LGBM,"(98117,)",train,136,365.1886881487352,370.0,-133.99755574075797
shat-LGBM,"(98117,)",train,137,554.3485200698625,555.0,-264.1783585909742
shat-LGBM,"(98117,)",train,138,614.833427438146,562.2,-184.48618220461088
shat-LGBM,"(98117,)",train,139,329.11776109910437,425.0,-237.961348965701
shat-LGBM,"(98117,)",train,140,647.0871979747967,619.0,47.21780073989726
shat-LGBM,"(98117,)",train,141,478.7487863090029,475.0,-187.93356773451472
shat-LGBM,"(98117,)",train,142,434.0405139580445,450.0,-192.3735330409708
shat-LGBM,"(98117,)",train,143,558.763743882094,582.0,-323.2834005080593
shat-LGBM,"(98117,)",train,144,421.61311531224095,335.0,-47.933567734514725
shat-LGBM,"(98117,)",train,145,500.25144622806414,520.0,-212.60304030506933
shat-LGBM,"(98117,)",train,146,434.07894192897623,335.0,-77.33243733679268
shat-LGBM,"(98117,)",train,147,445.6687045412965,560.0,-219.50522556172325
shat-LGBM,"(98117,)",train,148,621.4571549987935,700.0,-177.02323350299594
shat-LGBM,"(98117,)",train,149,471.7432131794625,525.0,-267.3735330409708
shat-LGBM,"(98117,)",train,150,486.08270332291545,487.0,-229.33243733679268
shat-LGBM,"(98117,)",train,151,598.9941196032659,730.001,-135.07828638963588
shat-LGBM,"(98117,)",train,152,652.9713318294955,657.0,-234.60627853451484
shat-LGBM,"(98117,)",train,153,676.4090507963714,720.168,-151.47917853420768
shat-LGBM,"(98117,)",train,154,449.02633342372815,524.95,-237.67203985455967
shat-LGBM,"(98117,)",train,155,611.6249787892918,775.0,-170.14840097224055
shat-LGBM,"(98117,)",train,156,311.84317642624063,314.2,-109.4513396966997
shat-LGBM,"(98117,)",train,157,586.3335346870125,695.0,-133.04275743235485
shat-LGBM,"(98117,)",train,158,437.07460159885744,514.0,-272.8051899313824
shat-LGBM,"(98117,)",train,159,547.8396693782964,524.95,-179.69546140085635
shat-LGBM,"(98117,)",train,160,947.0187211846492,925.0,-92.08195049386325
shat-LGBM,"(98117,)",train,161,395.82563198858014,361.5,-99.8555531779902
shat-LGBM,"(98117,)",train,162,305.93847675418505,499.922,-211.5729150686563
shat-LGBM,"(98117,)",train,163,517.100254786676,575.0,-309.6857880010124
shat-LGBM,"(98117,)",train,164,508.91848539118,672.0,-355.6890020038013
shat-LGBM,"(98117,)",train,165,326.23593873706625,394.475,-166.53314905604464
shat-LGBM,"(98117,)",train,166,633.3966717185626,722.5,-92.77742684777274
shat-LGBM,"(98117,)",train,167,909.3297714337058,1289.0,-424.131482313835
shat-LGBM,"(98117,)",train,168,620.0118709790751,775.0,-484.1783585909742
shat-LGBM,"(98117,)",train,169,524.1225521507471,690.0,-318.44336305380176
shat-LGBM,"(98117,)",train,170,579.6025806130699,470.0,-89.72848341360054
shat-LGBM,"(98117,)",train,171,766.8149773142209,735.0,-41.723839797398796
shat-LGBM,"(98117,)",train,172,479.0604727681161,455.0,-188.3160334726217
shat-LGBM,"(98117,)",train,173,576.0223972633979,590.0,-212.28618220461084
shat-LGBM,"(98117,)",train,174,636.5844861354113,703.3,-278.5064238739152
shat-LGBM,"(98117,)",train,175,388.4380457573292,430.0,-176.7854680726634
shat-LGBM,"(98117,)",train,176,484.89233428568633,408.0,95.09437802129344
shat-LGBM,"(98117,)",train,177,293.4341147378459,310.0,-94.6972116338597
shat-LGBM,"(98117,)",train,178,592.1299558289941,599.0,-291.7127755522936
shat-LGBM,"(98117,)",train,179,412.541965443506,320.0,-30.03666374339315
shat-LGBM,"(98117,)",train,180,625.6020579880976,772.5,-397.5246938462601
shat-LGBM,"(98117,)",train,181,425.4361693082873,417.5,-181.49755574075797
shat-LGBM,"(98117,)",train,182,425.4188100844215,375.0,99.22231923519774
shat-LGBM,"(98117,)",train,183,626.8173392721703,649.95,-350.36193577212725
shat-LGBM,"(98117,)",train,184,679.3815965194059,588.0,377.9825914182527
shat-LGBM,"(98117,)",train,185,314.01744566226535,365.0,-155.3199136242764
shat-LGBM,"(98117,)",train,186,353.9720563350531,584.0,27.607601796949098
shat-LGBM,"(98117,)",train,187,398.9648968910425,330.0,-106.07612891902528
shat-LGBM,"(98117,)",train,188,421.946088838428,285.0,-4.2481031614286735
shat-LGBM,"(98117,)",train,189,292.91884543060877,400.0,-142.33243733679268
shat-LGBM,"(98117,)",train,190,728.4592116430767,922.0,-556.6828523474082
shat-LGBM,"(98117,)",train,191,436.1801366249043,395.0,-111.10394580452697
shat-LGBM,"(98117,)",train,192,466.6960199469334,350.0,158.8207886472838
shat-LGBM,"(98117,)",train,193,581.889867038239,549.0,-1.6234180010910677
shat-LGBM,"(98117,)",train,194,383.5406526475879,465.0,-221.30724453113325
shat-LGBM,"(98117,)",train,195,524.3523323404689,578.0,-319.2834005080593
shat-LGBM,"(98117,)",train,196,645.5572965387599,725.0,-128.8405988229539
shat-LGBM,"(98117,)",train,197,504.0279526350549,539.95,-65.7276807648023
shat-LGBM,"(98117,)",train,198,554.3085246542879,481.5,-228.748233141887
shat-LGBM,"(98117,)",train,199,554.4739540526015,500.0,-212.93356773451472
shat-LGBM,"(98117,)",train,200,903.2917663561544,925.0,-253.0060377427268
shat-LGBM,"(98117,)",train,201,558.4515412114469,565.0,-219.7454614008563
shat-LGBM,"(98117,)",train,202,917.5935427992977,721.0,-9.816057679684263
shat-LGBM,"(98117,)",train,203,775.205489702413,580.0,-155.20642387391524
shat-LGBM,"(98117,)",train,204,611.9491971380007,685.9,-300.4033041292601
shat-LGBM,"(98117,)",train,205,642.8506078713309,597.0,-169.28507032770278
shat-LGBM,"(98117,)",train,206,432.5082233943699,550.0,-261.6509150686563
